procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    231     80   3011    0    0     0  1186 3278 7150  3  1 96  0  0 2026-07-03 18:58:20
 0  0      0    234     80   3011    0    0    28  1024 2400 4628  1  1 97  0  0 2026-07-03 18:58:22
 0  0      0    233     80   3011    0    0     0  1154 3676 8200  5  2 93  0  0 2026-07-03 18:58:24
 0  0      0    235     80   3011    0    0     0  1054 2797 5773  2  2 96  0  0 2026-07-03 18:58:26
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 4  0      0    231     80   3011    0    0     0  1158 3807 8856  5  3 92  0  0 2026-07-03 18:58:28
 0  0      0    230     80   3011    0    0     0  1058 3264 7005  2  1 96  0  0 2026-07-03 18:58:30
 0  0      0    233     80   3011    0    0     0  1152 2561 4984  2  1 97  0  0 2026-07-03 18:58:32
 0  0      0    232     80   3011    0    0     0  1026 3807 8472  4  3 93  0  0 2026-07-03 18:58:34
 0  0      0    231     80   3011    0    0     0  1176 2864 5719  3  1 96  0  0 2026-07-03 18:58:36
 6  0      0    194     80   3012    0    0     0  1024 2548 4795  2  1 96  0  0 2026-07-03 18:58:38
 0  0      0    233     80   3011    0    0     0  1080 3489 7401  6  2 90  3  0 2026-07-03 18:58:40
 0  0      0    231     80   3011    0    0     0  1200 2468 4826  2  1 97  0  0 2026-07-03 18:58:42
 0  0      0    230     80   3011    0    0     0  1048 4391 9809  6  3 91  0  0 2026-07-03 18:58:44
 0  0      0    233     80   3011    0    0     0  1186 2890 5842  2  1 96  0  0 2026-07-03 18:58:46
